tube.ID,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,Family,ReefMom,Mom,Dad,Species,tube.ID,Replicate,CrossType,Lifestage,SymbiontTreatment,Dataform,Cumulative.hrs,Mom2,Dad2,Cross,Cross_2,No.LarvaeInStart,No.LarvaeInExpected,No.LarvaeInObserved,Percent_Survival_atend,"Alive, Dead, Sampled",Infected? (Y or N),No.Cells1,No.Cells2,No.Cells3,PAM(EffectiveQuant),Area (mm^2),MicroscopeImageName,PAM File Name,Date Sampled,Settlement
9,11,2024-04-21,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,9,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,,,,,0.409,1035,NA,,
10,11,2024-04-21,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,,,,,0.374,1036,NA,,
11,11,2024-04-21,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,11,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,22,88,Alive,N,,,,,0.457,1037,NA,,
12,11,2024-04-21,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,22,22,88,Alive,N,,,,,0.195,1038,NA,,
13,11,2024-04-21,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,13,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,25,100,Alive,N,,,,,0.668,1039,NA,,
14,11,2024-04-21,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,14,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,18,18,72,Alive,N,,,,,0.482,1040,NA,,
15,11,2024-04-21,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,15,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,19,19,76,Alive,N,,,,,0.238,1041,NA,,
16,11,2024-04-21,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,16,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.221,1042,NA,,
17,11,2024-04-21,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,,,,,0.303,1043,NA,,
18,11,2024-04-21,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,18,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,21,84,Alive,N,,,,,0.359,1044,NA,,
19,11,2024-04-21,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,,,,,0.348,1045,NA,,
20,11,2024-04-21,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,20,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.41,1046,NA,,
21,11,2024-04-21,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,21,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,24,96,Alive,N,,,,,0.403,1047,NA,,
22,11,2024-04-21,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,22,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,24,96,Alive,N,,,,,0.488,1048,NA,,
23,11,2024-04-21,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,23,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,,,,,0.371,"1049, 1050",NA,,
24,11,2024-04-21,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,24,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,23,92,Alive,N,,,,,0.388,1051,NA,,
25,11,2024-04-21,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,25,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.308,1052,NA,,
26,11,2024-04-21,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,26,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,24,96,Alive,N,,,,,0.235,1053,NA,,
27,11,2024-04-21,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,,,,,0.403,1054,NA,,
28,11,2024-04-21,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,28,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,23,92,Alive,N,,,,,0.394,1055,NA,,
29,11,2024-04-21,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,29,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,24,96,Alive,N,,,,,0.309,1056,NA,,
30,11,2024-04-21,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,30,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,21,21,84,Alive,N,,,,,0.42,1057,NA,,
31,11,2024-04-21,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,31,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,23,92,Alive,N,,,,,0.287,1058,NA,,
32,11,2024-04-21,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,32,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,19,76,Alive,N,,,,,0.354,1059,NA,,
33,11,2024-04-21,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,33,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,16,16,64,Alive,N,,,,,0.314,1060,NA,,
34,11,2024-04-21,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,34,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.234,"1061, 1062",NA,,
35,11,2024-04-21,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,35,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,23,92,Alive,N,,,,,0.259,1063,NA,,
36,11,2024-04-21,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,36,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,22,22,88,Alive,N,,,,,0.45,1064,NA,,
37,11,2024-04-21,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,37,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.36,1065,NA,,
38,11,2024-04-21,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,38,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
39,11,2024-04-21,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,39,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,19,76,Alive,N,,,,,0.716,1066,NA,,
40,11,2024-04-21,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,40,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,,,,,0.428,1067,NA,,
41,11,2024-04-21,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,41,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,21,84,Alive,N,,,,,0.193,1068,NA,,
42,11,2024-04-21,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,42,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.414,1069,NA,,
1,11,2024-04-21,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,1,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,21,84,Alive,N,,,,,0.339,995,NA,,
2,11,2024-04-21,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,2,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
3,11,2024-04-21,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,3,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,21,84,Alive,N,,,,,0.342,996,NA,,
4,11,2024-04-21,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,4,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,20,80,Alive,N,,,,,0.149,997,NA,,
5,11,2024-04-21,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,5,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,17,17,68,Alive,N,,,,,0.365,998,NA,,
6,11,2024-04-21,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,6,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,20,20,80,Alive,N,,,,,0.358,999,NA,,
7,11,2024-04-21,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,,,,,0.3,1000,NA,,
8,11,2024-04-21,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,8,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,16,15,60,Alive,N,,,,,0.406,1001,NA,,
9,11,2024-04-21,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,9,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,18,18,72,Alive,N,,,,,0.192,1002,NA,,
10,11,2024-04-21,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,10,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,20,18,72,Alive,N,,,,,0.939,1003,NA,,
11,11,2024-04-21,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,11,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,18,18,72,Alive,N,,,,,0.315,1004,NA,,
12,11,2024-04-21,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,12,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
13,11,2024-04-21,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,13,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
14,11,2024-04-21,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,14,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,15,17,68,Alive,N,,,,,0.337,1005,NA,,
15,11,2024-04-21,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,15,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,22,22,88,Alive,N,,,,,0.309,1006,NA,,
16,11,2024-04-21,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,16,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,22,88,Alive,N,,,,,0.339,1007,NA,,
17,11,2024-04-21,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,17,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
18,11,2024-04-21,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,18,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,24,96,Alive,N,,,,,0.477,1008,NA,,
19,11,2024-04-21,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,19,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,,,,,0.383,1009,NA,,
20,11,2024-04-21,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,20,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,15,15,60,Alive,N,,,,,0.336,1010,NA,,
21,11,2024-04-21,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,21,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,17,16,64,Alive,N,,,,,0.376,1011,NA,,
22,11,2024-04-21,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,22,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,17,17,68,Alive,N,,,,,0.181,1012,NA,,
23,11,2024-04-21,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,23,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
24,11,2024-04-21,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,24,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,13,13,52,Alive,N,,,,,0.291,1013,NA,,
25,11,2024-04-21,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,25,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
26,11,2024-04-21,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,26,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,21,84,Alive,N,,,,,0.252,1014,NA,,
27,11,2024-04-21,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,27,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,24,96,Alive,N,,,,,0.19,1015,NA,,
28,11,2024-04-21,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,28,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,20,19,76,Alive,N,,,,,0.225,1016,NA,,
29,11,2024-04-21,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,29,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
30,11,2024-04-21,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,30,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
31,11,2024-04-21,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,31,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,16,15,60,Alive,N,,,,,0.499,1017,NA,,
32,11,2024-04-21,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,32,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,25,100,Alive,N,,,,,0.513,1018,NA,,
33,11,2024-04-21,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,33,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,22,22,88,Alive,N,,,,,0.433,1019,NA,,
34,11,2024-04-21,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,34,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,22,88,Alive,N,,,,,0.373,1020,NA,,
35,11,2024-04-21,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,35,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,22,88,Alive,N,,,,,0.353,1021,NA,,
36,11,2024-04-21,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,36,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,20,20,80,Alive,N,,,,,0.27,1022,NA,,
37,11,2024-04-21,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,37,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,17,17,68,Alive,N,,,,,0.274,1023,NA,,
38,11,2024-04-21,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,38,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,21,84,Alive,N,,,,,0.286,1024,NA,,
39,11,2024-04-21,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,39,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,18,21,84,Alive,N,,,,,0.32,1025,NA,,
40,11,2024-04-21,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,40,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
41,11,2024-04-21,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,41,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
42,11,2024-04-21,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,42,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
1,11,2024-04-21,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,1,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
2,11,2024-04-21,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,2,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
3,11,2024-04-21,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,3,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
4,11,2024-04-21,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,4,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
5,11,2024-04-21,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,5,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
6,11,2024-04-21,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,6,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
7,11,2024-04-21,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
8,11,2024-04-21,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,8,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
9,11,2024-04-21,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,9,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
10,11,2024-04-21,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
11,11,2024-04-21,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,11,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
12,11,2024-04-21,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
13,11,2024-04-21,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,13,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
14,11,2024-04-21,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,14,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
15,11,2024-04-21,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,15,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
16,11,2024-04-21,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,16,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
17,11,2024-04-21,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
18,11,2024-04-21,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,18,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
19,11,2024-04-21,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
20,11,2024-04-21,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,20,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
21,11,2024-04-21,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,21,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
22,11,2024-04-21,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,22,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
23,11,2024-04-21,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,23,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
24,11,2024-04-21,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,24,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
25,11,2024-04-21,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,25,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
26,11,2024-04-21,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,26,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
27,11,2024-04-21,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
28,11,2024-04-21,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,28,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
29,11,2024-04-21,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,29,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
